,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,프랜차이즈_점포_수,연간_개업_수_합,연간_폐업_수_합,2024_연평균_유동인구,영역_면적,점포_증감률,경쟁도_지수,업종_면적_밀도,점포당_유동인구,전망_등급
764,11215850,구의1동,CS100001,한식음식점,186,218,32,37,34,7131270.75,565313,0.016129032258064516,1.0,329.0212678639975,38340.165322580644,보통
765,11215850,구의1동,CS100002,중식음식점,14,21,7,0,4,7131270.75,565313,-0.2857142857142857,1.0,24.765041667182608,509376.48214285716,주의
766,11215850,구의1동,CS100003,일식음식점,20,23,3,8,6,7131270.75,565313,0.1,0.9999999999999999,35.37863095311801,356563.5375,보통
767,11215850,구의1동,CS100004,양식음식점,7,9,2,0,4,7131270.75,565313,-0.5714285714285714,0.9999999999999999,12.382520833591304,1018752.9642857143,주의
768,11215850,구의1동,CS100005,제과점,13,16,3,4,4,7131270.75,565313,0.0,1.0,22.996110119526705,548559.2884615385,보통
769,11215850,구의1동,CS100006,패스트푸드점,7,16,9,1,3,7131270.75,565313,-0.2857142857142857,1.0,12.382520833591304,1018752.9642857143,주의
770,11215850,구의1동,CS100007,치킨전문점,9,18,9,3,7,7131270.75,565313,-0.4444444444444444,1.0,15.920383928903105,792363.4166666666,주의
771,11215850,구의1동,CS100008,분식전문점,30,39,9,4,10,7131270.75,565313,-0.2,1.0,53.067946429677015,237709.025,주의
772,11215850,구의1동,CS100009,호프-간이주점,71,79,8,9,10,7131270.75,565313,-0.014084507042253521,1.0,125.59413988356894,100440.43309859154,주의
773,11215850,구의1동,CS100010,커피-음료,50,63,13,14,24,7131270.75,565313,-0.2,1.0,88.44657738279503,142625.415,주의
774,11215860,구의2동,CS100001,한식음식점,119,130,11,18,13,5130501.25,1388041,0.04201680672268908,1.0,85.73233787762753,43113.455882352944,보통
775,11215860,구의2동,CS100002,중식음식점,5,8,3,1,3,5130501.25,1388041,-0.4,1.0,3.6021990704885516,1026100.25,주의
776,11215860,구의2동,CS100003,일식음식점,9,10,1,1,2,5130501.25,1388041,-0.1111111111111111,1.0,6.483958326879393,570055.6944444445,주의
777,11215860,구의2동,CS100004,양식음식점,8,8,0,1,2,5130501.25,1388041,-0.125,1.0,5.763518512781682,641312.65625,주의
778,11215860,구의2동,CS100005,제과점,14,16,2,2,5,5130501.25,1388041,-0.21428571428571427,1.0,10.086157397367945,366464.375,주의
779,11215860,구의2동,CS100006,패스트푸드점,5,12,7,2,3,5130501.25,1388041,-0.2,1.0,3.6021990704885516,1026100.25,주의
780,11215860,구의2동,CS100007,치킨전문점,8,18,10,5,4,5130501.25,1388041,0.125,1.0,5.763518512781682,641312.65625,전망 좋음
781,11215860,구의2동,CS100008,분식전문점,24,33,9,6,10,5130501.25,1388041,-0.16666666666666666,1.0,17.290555538345046,213770.88541666666,주의
782,11215860,구의2동,CS100009,호프-간이주점,23,27,4,4,4,5130501.25,1388041,0.0,0.9999999999999999,16.570115724247337,223065.27173913043,보통
783,11215860,구의2동,CS100010,커피-음료,43,53,10,15,14,5130501.25,1388041,0.023255813953488372,1.0,30.978912006201544,119313.98255813954,보통
784,11215870,구의3동,CS100001,한식음식점,120,149,29,20,19,6462392.25,1027561,0.008333333333333333,1.0,116.7813881608975,53853.26875,보통
785,11215870,구의3동,CS100002,중식음식점,14,15,1,3,2,6462392.25,1027561,0.07142857142857142,1.0,13.624495285438043,461599.4464285714,보통
786,11215870,구의3동,CS100003,일식음식점,21,25,4,6,3,6462392.25,1027561,0.14285714285714285,1.0,20.436742928157063,307732.96428571426,보통
787,11215870,구의3동,CS100004,양식음식점,15,17,2,2,1,6462392.25,1027561,0.06666666666666667,0.9999999999999999,14.597673520112188,430826.15,보통
788,11215870,구의3동,CS100005,제과점,17,23,6,1,7,6462392.25,1027561,-0.35294117647058826,1.0,16.54402998946048,380140.7205882353,주의
789,11215870,구의3동,CS100006,패스트푸드점,11,31,20,3,4,6462392.25,1027561,-0.09090909090909091,1.0,10.704960581415605,587490.2045454546,주의
790,11215870,구의3동,CS100007,치킨전문점,2,11,9,1,5,6462392.25,1027561,-2.0,1.0,1.9463564693482918,3231196.125,주의
791,11215870,구의3동,CS100008,분식전문점,18,27,9,2,4,6462392.25,1027561,-0.1111111111111111,1.0,17.517208224134627,359021.7916666667,주의
792,11215870,구의3동,CS100009,호프-간이주점,24,30,6,2,6,6462392.25,1027561,-0.16666666666666666,1.0,23.356277632179502,269266.34375,주의
793,11215870,구의3동,CS100010,커피-음료,51,82,31,5,10,6462392.25,1027561,-0.09803921568627451,1.0,49.63208996838144,126713.57352941176,주의
794,11230536,용신동,CS100001,한식음식점,314,343,29,46,39,14568648.0,1618399,0.022292993630573247,1.0000000000000002,194.0189038673405,46396.96815286624,보통
795,11230536,용신동,CS100002,중식음식점,22,24,2,3,4,14568648.0,1618399,-0.045454545454545456,0.9999999999999999,13.593681162679909,662211.2727272727,주의
796,11230536,용신동,CS100003,일식음식점,17,23,6,8,5,14568648.0,1618399,0.17647058823529413,1.0,10.504208171161748,856979.2941176471,전망 좋음
797,11230536,용신동,CS100004,양식음식점,23,25,2,5,8,14568648.0,1618399,-0.13043478260869565,1.0,14.211575760983541,633419.4782608695,주의
798,11230536,용신동,CS100005,제과점,12,22,10,3,1,14568648.0,1618399,0.16666666666666666,1.0,7.4147351796435865,1214054.0,전망 좋음
799,11230536,용신동,CS100006,패스트푸드점,10,22,12,8,7,14568648.0,1618399,0.1,1.0,6.178945983036322,1456864.8,전망 좋음
800,11230536,용신동,CS100007,치킨전문점,7,24,17,5,5,14568648.0,1618399,0.0,1.0,4.325262188125425,2081235.4285714286,전망 좋음
801,11230536,용신동,CS100008,분식전문점,40,55,15,8,7,14568648.0,1618399,0.025,1.0,24.71578393214529,364216.2,보통
802,11230536,용신동,CS100009,호프-간이주점,49,52,3,4,6,14568648.0,1618399,-0.04081632653061224,1.0,30.27683531687798,297319.3469387755,주의
803,11230536,용신동,CS100010,커피-음료,90,129,39,30,24,14568648.0,1618399,0.06666666666666667,1.0,55.6105138473269,161873.86666666667,보통
804,11230545,제기동,CS100001,한식음식점,295,304,9,43,27,12449513.25,1181705,0.05423728813559322,1.0,249.63929237838548,42201.73983050847,보통
805,11230545,제기동,CS100002,중식음식점,25,25,0,5,10,12449513.25,1181705,-0.2,1.0,21.155872235456396,497980.53,주의
806,11230545,제기동,CS100003,일식음식점,10,14,4,1,2,12449513.25,1181705,-0.1,1.0,8.462348894182558,1244951.325,주의
807,11230545,제기동,CS100004,양식음식점,17,17,0,5,6,12449513.25,1181705,-0.058823529411764705,1.0,14.38599312011035,732324.3088235294,주의
808,11230545,제기동,CS100005,제과점,16,18,2,3,8,12449513.25,1181705,-0.3125,1.0,13.539758230692094,778094.578125,주의
809,11230545,제기동,CS100006,패스트푸드점,6,12,6,2,4,12449513.25,1181705,-0.3333333333333333,1.0,5.077409336509535,2074918.875,주의
810,11230545,제기동,CS100007,치킨전문점,18,25,7,1,2,12449513.25,1181705,-0.05555555555555555,0.9999999999999999,15.232228009528605,691639.625,주의
811,11230545,제기동,CS100008,분식전문점,40,41,1,12,7,12449513.25,1181705,0.125,0.9999999999999999,33.84939557673023,311237.83125,보통
812,11230545,제기동,CS100009,호프-간이주점,54,55,1,9,13,12449513.25,1181705,-0.07407407407407407,1.0,45.696684028585814,230546.54166666666,주의
813,11230545,제기동,CS100010,커피-음료,75,85,10,20,16,12449513.25,1181705,0.05333333333333334,0.9999999999999999,63.467616706369185,165993.51,보통
814,11230560,전농1동,CS100001,한식음식점,197,217,20,36,32,11380810.25,1126695,0.02030456852791878,1.0,174.84767394902792,57770.61040609137,보통
815,11230560,전농1동,CS100002,중식음식점,17,18,1,5,5,11380810.25,1126695,0.0,1.0,15.088377954992255,669459.4264705882,전망 좋음
816,11230560,전농1동,CS100003,일식음식점,13,19,6,3,4,11380810.25,1126695,-0.07692307692307693,1.0000000000000002,11.53817137734702,875446.9423076923,주의
817,11230560,전농1동,CS100004,양식음식점,16,20,4,3,5,11380810.25,1126695,-0.125,1.0,14.200826310580947,711300.640625,주의
818,11230560,전농1동,CS100005,제과점,20,33,13,5,6,11380810.25,1126695,-0.05,1.0,17.751032888226185,569040.5125,주의
819,11230560,전농1동,CS100006,패스트푸드점,11,25,14,3,3,11380810.25,1126695,0.0,0.9999999999999999,9.7630680885244,1034619.1136363636,전망 좋음
820,11230560,전농1동,CS100007,치킨전문점,6,23,17,2,3,11380810.25,1126695,-0.16666666666666666,1.0,5.325309866467855,1896801.7083333333,주의
821,11230560,전농1동,CS100008,분식전문점,27,43,16,6,12,11380810.25,1126695,-0.2222222222222222,1.0,23.96389439910535,421511.49074074073,주의
822,11230560,전농1동,CS100009,호프-간이주점,43,50,7,6,6,11380810.25,1126695,0.0,1.0,38.16472070968629,264670.00581395347,보통
823,11230560,전농1동,CS100010,커피-음료,62,85,23,13,14,11380810.25,1126695,-0.016129032258064516,1.0,55.02820195350117,183561.4556451613,주의
824,11230570,전농2동,CS100001,한식음식점,42,46,4,5,6,2486937.0,977568,-0.023809523809523808,1.0,42.96376313463616,59212.78571428572,주의
825,11230570,전농2동,CS100002,중식음식점,7,7,0,1,0,2486937.0,977568,0.14285714285714285,1.0,7.160627189106027,355276.71428571426,보통
826,11230570,전농2동,CS100003,일식음식점,5,5,0,2,1,2486937.0,977568,0.2,1.0,5.114733706504305,497387.4,보통
827,11230570,전농2동,CS100004,양식음식점,3,4,1,0,0,2486937.0,977568,0.0,1.0,3.068840223902583,828979.0,전망 좋음
828,11230570,전농2동,CS100005,제과점,3,6,3,0,0,2486937.0,977568,0.0,1.0,3.068840223902583,828979.0,전망 좋음
829,11230570,전농2동,CS100006,패스트푸드점,8,16,8,2,4,2486937.0,977568,-0.25,1.0,8.183573930406887,310867.125,주의
830,11230570,전농2동,CS100007,치킨전문점,2,11,9,1,1,2486937.0,977568,0.0,1.0,2.0458934826017217,1243468.5,전망 좋음
831,11230570,전농2동,CS100008,분식전문점,18,25,7,5,4,2486937.0,977568,0.05555555555555555,0.9999999999999999,18.413041343415497,138163.16666666666,보통
832,11230570,전농2동,CS100009,호프-간이주점,12,14,2,0,1,2486937.0,977568,-0.08333333333333333,1.0,12.275360895610332,207244.75,주의
833,11230570,전농2동,CS100010,커피-음료,18,26,8,1,6,2486937.0,977568,-0.2777777777777778,1.0,18.413041343415497,138163.16666666666,주의
834,11230600,답십리1동,CS100001,한식음식점,79,89,10,15,9,6797500.0,788242,0.0759493670886076,1.0,100.22302795334427,86044.30379746835,보통
835,11230600,답십리1동,CS100002,중식음식점,4,6,2,0,0,6797500.0,788242,0.0,1.0,5.074583693840217,1699375.0,전망 좋음
836,11230600,답십리1동,CS100003,일식음식점,1,2,1,0,1,6797500.0,788242,-1.0,1.0,1.2686459234600542,6797500.0,주의
837,11230600,답십리1동,CS100004,양식음식점,6,9,3,2,6,6797500.0,788242,-0.6666666666666666,1.0,7.611875540760325,1132916.6666666667,주의
838,11230600,답십리1동,CS100005,제과점,14,20,6,4,3,6797500.0,788242,0.07142857142857142,1.0,17.76104292844076,485535.71428571426,보통
839,11230600,답십리1동,CS100006,패스트푸드점,7,20,13,1,4,6797500.0,788242,-0.42857142857142855,1.0,8.88052146422038,971071.4285714285,주의
840,11230600,답십리1동,CS100007,치킨전문점,6,18,12,7,6,6797500.0,788242,0.16666666666666666,1.0,7.611875540760325,1132916.6666666667,전망 좋음
841,11230600,답십리1동,CS100008,분식전문점,23,28,5,8,1,6797500.0,788242,0.30434782608695654,1.0,29.178856239581247,295543.47826086957,보통
842,11230600,답십리1동,CS100009,호프-간이주점,15,16,1,1,6,6797500.0,788242,-0.3333333333333333,1.0,19.02968885190081,453166.6666666667,주의
843,11230600,답십리1동,CS100010,커피-음료,35,50,15,11,9,6797500.0,788242,0.05714285714285714,1.0,44.4026073211019,194214.2857142857,보통
844,11230610,답십리2동,CS100001,한식음식점,103,113,10,18,19,5972140.0,875745,-0.009708737864077669,0.9999999999999999,117.6141456702579,57981.94174757282,주의
845,11230610,답십리2동,CS100002,중식음식점,5,5,0,1,4,5972140.0,875745,-0.6,1.0,5.709424547099898,1194428.0,주의
846,11230610,답십리2동,CS100003,일식음식점,4,4,0,2,2,5972140.0,875745,0.0,1.0,4.567539637679919,1493035.0,전망 좋음
847,11230610,답십리2동,CS100004,양식음식점,8,10,2,3,4,5972140.0,875745,-0.125,1.0,9.135079275359837,746517.5,주의
848,11230610,답십리2동,CS100005,제과점,11,15,4,1,0,5972140.0,875745,0.09090909090909091,1.0,12.560734003619775,542921.8181818182,보통
849,11230610,답십리2동,CS100006,패스트푸드점,6,9,3,3,5,5972140.0,875745,-0.3333333333333333,1.0,6.8513094565198775,995356.6666666666,주의
850,11230610,답십리2동,CS100007,치킨전문점,5,11,6,1,5,5972140.0,875745,-0.8,1.0,5.709424547099898,1194428.0,주의
851,11230610,답십리2동,CS100008,분식전문점,18,22,4,8,8,5972140.0,875745,0.0,1.0000000000000002,20.55392836955963,331785.55555555556,보통
852,11230610,답십리2동,CS100009,호프-간이주점,25,27,2,1,1,5972140.0,875745,0.0,1.0,28.54712273549949,238885.6,보통
853,11230610,답십리2동,CS100010,커피-음료,18,27,9,1,8,5972140.0,875745,-0.3888888888888889,1.0,20.55392836955963,331785.55555555556,주의
854,11230650,장안1동,CS100001,한식음식점,287,327,40,64,53,9072198.0,1342167,0.03832752613240418,1.0,213.83330092305948,31610.44599303136,보통
855,11230650,장안1동,CS100002,중식음식점,20,25,5,0,5,9072198.0,1342167,-0.25,1.0,14.901275325648744,453609.9,주의
856,11230650,장안1동,CS100003,일식음식점,26,29,3,3,2,9072198.0,1342167,0.038461538461538464,1.0,19.371657923343367,348930.6923076923,보통
857,11230650,장안1동,CS100004,양식음식점,26,27,1,3,5,9072198.0,1342167,-0.07692307692307693,1.0,19.371657923343367,348930.6923076923,주의
858,11230650,장안1동,CS100005,제과점,17,25,8,6,3,9072198.0,1342167,0.17647058823529413,1.0000000000000002,12.666084026801434,533658.7058823529,보통
859,11230650,장안1동,CS100006,패스트푸드점,6,16,10,3,4,9072198.0,1342167,-0.16666666666666666,1.0,4.470382597694623,1512033.0,주의
860,11230650,장안1동,CS100007,치킨전문점,5,24,19,1,1,9072198.0,1342167,0.0,1.0,3.725318831412186,1814439.6,전망 좋음
861,11230650,장안1동,CS100008,분식전문점,41,56,15,10,9,9072198.0,1342167,0.024390243902439025,0.9999999999999999,30.547614417579926,221273.1219512195,보통
862,11230650,장안1동,CS100009,호프-간이주점,65,69,4,6,18,9072198.0,1342167,-0.18461538461538463,1.0,48.42914480835842,139572.27692307692,주의
863,11230650,장안1동,CS100010,커피-음료,66,96,30,16,15,9072198.0,1342167,0.015151515151515152,1.0,49.17420857464086,137457.54545454544,보통
864,11230660,장안2동,CS100001,한식음식점,222,259,37,50,44,7492877.0,996640,0.02702702702702703,1.0,222.74843474072887,33751.698198198195,보통
865,11230660,장안2동,CS100002,중식음식점,14,18,4,3,2,7492877.0,996640,0.07142857142857142,0.9999999999999999,14.04719858725317,535205.5,보통
866,11230660,장안2동,CS100003,일식음식점,15,18,3,1,2,7492877.0,996640,-0.06666666666666667,1.0,15.050569914914112,499525.13333333336,주의
867,11230660,장안2동,CS100004,양식음식점,11,13,2,0,4,7492877.0,996640,-0.36363636363636365,1.0,11.03708460427035,681170.6363636364,주의
868,11230660,장안2동,CS100005,제과점,12,20,8,4,2,7492877.0,996640,0.16666666666666666,0.9999999999999999,12.04045593193129,624406.4166666666,전망 좋음
869,11230660,장안2동,CS100006,패스트푸드점,10,23,13,4,5,7492877.0,996640,-0.1,0.9999999999999999,10.033713276609408,749287.7,주의
870,11230660,장안2동,CS100007,치킨전문점,8,26,18,5,9,7492877.0,996640,-0.5,1.0,8.026970621287527,936609.625,주의
871,11230660,장안2동,CS100008,분식전문점,35,48,13,15,11,7492877.0,996640,0.11428571428571428,1.0,35.11799646813293,214082.2,보통
872,11230660,장안2동,CS100009,호프-간이주점,48,53,5,6,9,7492877.0,996640,-0.0625,1.0,48.16182372772516,156101.60416666666,주의
873,11230660,장안2동,CS100010,커피-음료,51,78,27,12,12,7492877.0,996640,0.0,1.0,51.17193771070798,146919.1568627451,보통
874,11230705,청량리동,CS100001,한식음식점,160,168,8,22,22,6499835.75,1204398,0.0,1.0,132.84645109008815,40623.9734375,보통
875,11230705,청량리동,CS100002,중식음식점,13,14,1,3,1,6499835.75,1204398,0.15384615384615385,1.0,10.793774151069663,499987.3653846154,보통
876,11230705,청량리동,CS100003,일식음식점,3,3,0,1,2,6499835.75,1204398,-0.3333333333333333,1.0,2.490870957939153,2166611.9166666665,주의
877,11230705,청량리동,CS100004,양식음식점,4,4,0,2,1,6499835.75,1204398,0.25,1.0,3.321161277252204,1624958.9375,전망 좋음
878,11230705,청량리동,CS100005,제과점,7,8,1,1,2,6499835.75,1204398,-0.14285714285714285,1.0,5.8120322351913565,928547.9642857143,주의
879,11230705,청량리동,CS100006,패스트푸드점,1,7,6,1,2,6499835.75,1204398,-1.0,1.0,0.830290319313051,6499835.75,주의
880,11230705,청량리동,CS100007,치킨전문점,6,15,9,0,1,6499835.75,1204398,-0.16666666666666666,1.0,4.981741915878306,1083305.9583333333,주의
881,11230705,청량리동,CS100008,분식전문점,18,23,5,4,4,6499835.75,1204398,0.0,1.0,14.945225747634916,361101.9861111111,보통
882,11230705,청량리동,CS100009,호프-간이주점,33,35,2,4,3,6499835.75,1204398,0.030303030303030304,0.9999999999999999,27.39958053733068,196964.7196969697,보통
883,11230705,청량리동,CS100010,커피-음료,36,44,8,6,3,6499835.75,1204398,0.08333333333333333,1.0000000000000002,29.890451495269833,180550.99305555556,보통
884,11230710,회기동,CS100001,한식음식점,123,146,23,30,23,4796594.25,766917,0.056910569105691054,1.0,160.3824142638643,38996.70121951219,보통
885,11230710,회기동,CS100002,중식음식점,58,66,8,20,18,4796594.25,766917,0.034482758620689655,1.0,75.62747989678154,82699.90086206897,보통
886,11230710,회기동,CS100003,일식음식점,22,28,6,4,4,4796594.25,766917,0.0,1.0,28.686285478089548,218027.01136363635,보통
887,11230710,회기동,CS100004,양식음식점,35,37,2,4,6,4796594.25,766917,-0.05714285714285714,1.0,45.6372723515061,137045.55,주의
888,11230710,회기동,CS100005,제과점,25,30,5,2,4,4796594.25,766917,-0.08,1.0,32.59805167964721,191863.77,주의
889,11230710,회기동,CS100006,패스트푸드점,14,26,12,2,1,4796594.25,766917,0.07142857142857142,1.0,18.25490894060244,342613.875,보통
890,11230710,회기동,CS100007,치킨전문점,4,12,8,1,5,4796594.25,766917,-1.0,1.0,5.215688268743554,1199148.5625,주의
891,11230710,회기동,CS100008,분식전문점,35,40,5,8,11,4796594.25,766917,-0.08571428571428572,1.0,45.6372723515061,137045.55,주의
